Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
c5ff64cf-8bca-8cd1-64b7-ec60f3098615,2016-01-09,,999-39-4703,,,,Shauna908,,Breitenberg711,,,,asian,hispanic,F,Los Angeles  California  US,621 Kulas Stravenue Unit 77,Salinas,California,Monterey County,6053.0,93908,36.75646725149767,-121.6729266299196,9187.56,27083.75,171246
9559b8d8-c464-3593-31cb-c8e695c6b9e1,1997-03-02,1999-02-07,999-91-4956,,,,Kai187,,Spencer878,,,,white,nonhispanic,F,Vallejo  California  US,1043 Stanton Loaf,Elk Grove,California,Sacramento County,6067.0,95758,38.53889669353234,-121.32550394895328,11706.25,34598.58,488677
ce3fb4a0-e0f0-0fc3-c605-8857f8611958,2006-11-26,,999-41-7872,S99951568,,Ms.,Chandra831,Maryanna659,Wunsch504,,,,black,nonhispanic,F,San Francisco  California  US,719 Bogan Union Suite 57,Colton,California,San Bernardino County,6071.0,92376,34.09997753207681,-117.30478768649176,59194.9,33753.73,65330
540b2507-cb6f-6be0-f7da-71731e5a59eb,1989-09-28,,999-11-4316,S99956409,X6288245X,Ms.,Tristan353,Anastasia959,Marquardt819,,,S,white,nonhispanic,F,Whittier  California  US,911 Block View Unit 26,National City,California,San Diego County,6073.0,91902,32.70135808037567,-117.06733824603415,11815.41,1310078.84,23241
d17b27e9-bd21-3e4b-da45-92c7d39d7c38,1979-05-23,,999-10-2896,S99927371,X28915546X,Mrs.,Barb55,Kim439,Rohan584,,Bartoletti50,M,asian,hispanic,F,Montebello  California  US,121 Ernser Ferry,Hermosa Beach,California,Los Angeles County,6037.0,90254,33.83297461873336,-118.36816017559528,211961.06,1210055.19,65022
a68575aa-5b0e-429b-b4ee-df9961c2361c,1983-01-02,,999-39-5513,S99917470,X60991197X,Mrs.,Catrina144,Heidy529,Hagenes547,,Mayer370,M,asian,hispanic,F,Los Angeles  California  US,448 Ferry Trace Suite 77,Los Angeles,California,Los Angeles County,6037.0,91364,34.11209280876023,-118.380125350545,296361.4,945198.36,44616
9d7e9e7d-e462-af8c-8612-340bc6cbbc5d,2002-08-10,,999-15-7688,S99953527,X34448699X,Ms.,Elene949,Reatha769,Kozey370,,,,asian,nonhispanic,F,Los Angeles  California  US,768 Purdy Esplanade Apt 87,Cupertino,California,Santa Clara County,6085.0,95051,37.31943058290438,-122.0203109871494,151951.96,291384.35,49919
c7a22d1c-d512-c914-a7ad-7706c9123694,1979-06-05,,999-49-7751,S99964649,X50255018X,Mr.,Kristofer887,Shaun461,Fritsch593,,,M,white,nonhispanic,M,Los Angeles  California  US,426 Harvey Esplanade,Hermosa Beach,California,Los Angeles County,6037.0,90254,33.856360294855435,-118.41406034625156,130861.06,34775.2,384008
4b47ba6b-960c-aa3f-d6fa-1b62a4dc5cc4,2011-07-29,,999-23-7251,,,,Marco Antonio298,,Arias66,,,,asian,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,666 Leuschke Gardens Suite 99,Santa Clarita,California,Los Angeles County,6037.0,91355,34.46053987975757,-118.40802336233357,74419.12,407707.74,844784
ab2ce47d-1d0f-be14-a365-3bd3fee792c1,2024-05-14,,999-69-8067,,,,Bebe406,Marya246,Labadie908,,,,white,nonhispanic,F,Santa Clarita  California  US,241 Sporer Route Unit 86,Palm Springs,California,Riverside County,6065.0,92258,33.84141054868211,-116.57228893855032,200.0,6001.48,18024
aabd8942-4bc9-1fae-49af-f2e371773bbe,1993-04-18,,999-50-1733,S99987919,X27157686X,Mrs.,Barbara209,Ángela136,Martínez540,,Villagómez416,M,native,hispanic,F,Port-au-Prince  Haiti  HT,313 Strosin Ferry,Emeryville,California,Alameda County,6001.0,94608,37.84752079652855,-122.28559759985312,178492.72,407553.2,70714
2e6e1b8b-761d-d483-5bd3-977c03510d7e,2024-07-03,,999-50-7183,,,,Denita497,Collette420,Howe413,,,,asian,nonhispanic,F,Stanford  California  US,296 Schaefer Lock Unit 37,San Francisco,California,San Francisco County,6075.0,94103,37.775117402542485,-122.44155033022672,350.0,6799.58,13747
9cfcb9aa-1873-05d8-c7fe-2f3e0cebdf18,1997-03-02,,999-18-5783,S99927605,X15641678X,Ms.,Felisa186,,Auer97,,,S,white,nonhispanic,F,Westminster  California  US,803 Muller Orchard Apt 62,Elk Grove,California,Sacramento County,6067.0,95757,38.43074934238103,-121.33578984731628,102294.45,544551.57,488677
996bb378-fd11-8501-283a-6c994bfeadca,2016-08-07,,999-58-9167,,,,Sierra982,Jacinta658,Hoppe518,,,,white,nonhispanic,F,Idyllwild-Pine Cove  California  US,154 Lemke Light,Stockton,California,San Joaquin County,6077.0,95231,37.94789185482379,-121.34305780102532,26006.99,47775.97,95841
d253dece-c2d1-33e8-51c2-43374ee9fc4c,1972-02-12,2025-09-16,999-44-6831,S99971752,X89825424X,Mrs.,Kizzie166,Sallie654,Glover433,,Terry864,M,white,hispanic,F,National City  California  US,1094 Huels Quay Unit 29,Ladera Ranch,California,Orange County,6059.0,92694,33.53757794040114,-117.64098819761084,791076.25,5287208.21,95918
bb35d44a-03ec-d08e-7086-68a05d0aad2d,1996-10-16,,999-71-5639,S99942614,X86939241X,Mrs.,Meghann680,Christia477,O'Reilly797,,Barrows492,M,white,nonhispanic,F,Los Angeles  California  US,634 Davis Bridge,El Cerrito,California,Contra Costa County,6013.0,94530,33.86349968475793,-117.53126847846156,367844.54,1187.7,84234
6aaa6cae-7825-1746-3a07-4a6deb50b3e4,2016-05-01,,999-83-4257,,,,Norine97,Helena807,O'Hara248,,,,white,nonhispanic,F,Carmichael  California  US,369 Reynolds Branch,Olivehurst,California,Yuba County,6115.0,95961,39.0832042785125,-121.55410381314064,1688.69,54187.84,13966
fff5356b-b91d-0773-61c3-0bee85d5c4a7,1997-02-22,,999-14-7472,S99972775,X15236253X,Mr.,Carmine137,Julio255,Becker968,,,M,white,nonhispanic,M,Thousand Oaks  California  US,554 McDermott Divide,Los Angeles,California,Los Angeles County,6037.0,90813,34.23626228575063,-118.43699380857366,17315.04,82637.26,44274
732b44b0-55d7-fcce-45e0-c05405c4b17f,1997-02-08,,999-35-7123,S99974005,X46031080X,Mr.,Benito209,Lino542,Volkman526,,,M,white,nonhispanic,M,Laguna Niguel  California  US,854 Crooks Arcade,Burbank,California,Los Angeles County,6037.0,91506,34.17165029832951,-118.3213991668378,5458.27,108254.08,17409
75789913-6916-35d3-4d69-4d8f4a9c6e7f,1991-02-07,,999-63-5077,S99940543,X11584760X,Mrs.,Joleen561,Ethelene252,Grimes165,,Littel644,M,white,nonhispanic,F,Rio de Janerio  Rio de Janerio  BR,400 Sauer Ranch Unit 75,San Jose,California,Santa Clara County,6085.0,95135,37.341861933412346,-121.83523872337372,225434.39,379462.96,939236
0946b1ee-2781-96ab-dcc9-c3d12ce72ec6,1933-07-18,,999-80-9898,S99928318,X84869732X,Mr.,Gavin481,Nick779,Reichert620,,,S,asian,nonhispanic,M,Seaside  California  US,709 Nolan Spur,Danville,California,Contra Costa County,6013.0,94582,37.76523536355086,-121.99077398127126,210549.45,196903.3,983499
faf3caf8-7397-582c-fa73-49e6199e1f5f,1988-12-14,,999-19-1592,S99962146,X61793224X,Mr.,Winston220,Trenton748,Luettgen772,,,M,white,hispanic,M,San Jose  California  US,532 Murazik Dale Apt 38,Huntington Park,California,Los Angeles County,6037.0,90255,34.01607193605304,-118.23717006243334,114865.25,5666.29,64894
8ad1213c-e7f6-8e2a-fe12-fb656e034432,1985-06-15,,999-53-3952,S99976817,X32546579X,Ms.,Graciela518,,Ozuna605,,,S,white,hispanic,F,San Jose  San Jose  CR,945 Sporer Pathway Suite 41,Dinuba,California,Tulare County,6107.0,93618,36.54149164556048,-119.4201521473112,92769.87,433497.55,40179
eb8970ca-89a4-88a0-fba2-34095d6b2d9e,2001-09-13,,999-88-6984,S99944749,X14851743X,Ms.,Isabela97,,Vigil207,,,,hawaiian,hispanic,F,Panama City  Panama  PA,110 Ortiz Bridge Suite 50,Oakland,California,Alameda County,6001.0,94606,37.78020870353392,-122.219660932333,5261.51,201576.65,6169
a5e6c6bf-07ae-0723-fc6c-c478c08bcfcf,1971-11-28,,999-94-8581,S99945764,X24498978X,Mr.,Mckinley734,Denny560,Ortiz186,,,S,white,nonhispanic,M,Redding  California  US,589 Kozey Hollow Apt 38,Santa Paula,California,Ventura County,6111.0,93060,34.423161545118695,-119.10749301601103,225579.34,32853.13,48856
5b56a869-b3b9-c20c-9783-69125916d1f5,1976-11-15,,999-92-2830,S99916837,X53865346X,Mr.,Rosario163,Wyatt967,Koelpin146,,,D,white,nonhispanic,M,Chico  California  US,169 Mraz Mill,Compton,California,Los Angeles County,6037.0,90262,33.89297082111996,-118.20875980821776,127556.23,1109914.66,64095
54a67f12-70ec-3af9-8f7b-1c3484592ba5,1978-04-27,,999-60-1055,S99961957,X71462983X,Mrs.,Raquel318,,Zapata667,,Tirado305,M,hawaiian,hispanic,F,Marigot  Saint Andrew Parish  DM,109 Jenkins Ramp Suite 99,San Jose,California,Santa Clara County,6085.0,95130,37.30682993768174,-121.93755074543324,272798.76,763036.54,163182
79a4dbcb-a04f-9cbe-127c-bee0986fa120,1982-09-18,,999-98-5170,S99989669,X3355227X,Ms.,Beatriz277,,Orosco477,MD,,S,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,433 Moen Manor,Mission Hills,California,Santa Barbara County,6037.0,91345,34.22257718304307,-118.42798961675628,167285.46,945403.9,186167
b06c3c8e-5dab-7b09-397b-eb53d5362859,1952-09-29,,999-96-7779,S99972196,X21244356X,Mr.,Tory770,,Buckridge80,,,S,asian,nonhispanic,M,Hanford  California  US,1064 Aufderhar Estate Apt 71,Florence-Graham,California,Los Angeles County,,0,33.920163803022724,-118.24265073142554,152145.09,1481223.1,36899
ac46c022-135a-072a-27e1-50f02b1f5075,1995-06-16,,999-99-6778,S99983777,X83820547X,Mr.,Augustine565,Conrad619,Simonis280,,,M,hawaiian,nonhispanic,M,Twentynine Palms  California  US,620 Kohler Vale,Pacifica,California,San Mateo County,6081.0,94044,37.64511659907979,-122.48918094881058,148270.12,839597.17,88079
baadace5-fad7-9094-cb17-ccacc8eb4866,2016-07-17,,999-63-8857,,,,María Soledad68,Teresa94,Casanova632,,,,white,hispanic,F,Gaudalajara  Jalisco  MX,574 Schroeder Mission,Hacienda Heights,California,Los Angeles County,6037.0,91745,34.02997188722128,-117.98324399203298,29570.48,6197.53,143486
431a9b65-e764-7bb5-d263-b4a281035488,1972-02-07,,999-18-4317,S99987042,X18976783X,Mrs.,Danita413,Maranda920,O'Reilly797,,Kub800,M,white,nonhispanic,F,Lawndale  California  US,1004 Berge Harbor Apt 5,Temple City,California,Los Angeles County,6037.0,91007,34.07442767707778,-118.0001668963864,17194.76,1446697.58,13051
ba90a3b0-8182-5f64-2ce2-054a433f3663,2018-07-03,,999-63-5610,,,,Natalia964,,Valdez992,,,,white,hispanic,F,Panama City  Panama  PA,577 Erdman Extension,Delano,California,Kern County,6029.0,93215,35.63886560516262,-119.45631448895584,1405.86,24303.2,9564
b81ea761-5553-516b-5e84-3978303b6799,2009-03-18,,999-83-9539,S99912667,,,Rolando809,Bryant814,Bechtelar572,,,,other,nonhispanic,M,Needles  California  US,737 Connelly Arcade Apt 7,Delano,California,Kern County,6029.0,93280,35.73435254173854,-119.16036068298806,82417.57,0.0,49704
6413d381-9a34-7a7c-d3db-7ccafdf291de,1949-08-19,,999-81-1141,S99979612,X68617421X,Mrs.,Cristine925,Jacalyn740,Zieme486,,Towne435,M,white,hispanic,F,Los Angeles  California  US,796 Gislason Arcade,Azusa,California,Los Angeles County,6037.0,91702,34.10362540434103,-117.99169291730458,961402.78,2470324.88,82124
7efdf231-a467-c862-9882-8e8f9d156f3a,2024-12-15,,999-71-4357,,,,Lourdes258,Ester635,Roybal79,,,,asian,hispanic,F,Panama City  Panama  PA,966 Witting Trafficway Suite 89,San Jose,California,Santa Clara County,6085.0,95120,37.26007047507581,-122.02441587020878,3657.66,2966.7,950866
d63f9d89-3750-61d9-aa67-f6e01f4e849b,1970-06-07,,999-11-7067,S99955369,X17324978X,Mr.,Nick779,Willard975,Runolfsdottir785,,,M,white,nonhispanic,M,Fullerton  California  US,315 Carroll Haven,La Mesa,California,San Diego County,6073.0,91941,32.82154311520079,-117.05962917706356,220123.0,270702.95,98665
14f4fb44-b9af-2c2d-e980-6ae0fa4da030,2008-12-07,,999-59-2925,S99972857,,,Theola421,Delilah659,Funk324,,,,asian,nonhispanic,F,San Francisco  California  US,517 Nitzsche Dam Unit 53,Fontana,California,San Bernardino County,6071.0,92336,34.16734055133976,-117.45117321743778,54831.38,1120.31,127220
510c8e73-13b6-3d4f-f3f9-380946ee09c2,1966-05-19,2005-02-07,999-40-1404,S99994603,X12594800X,Mr.,Roberto515,Cristian531,Quintana711,,,M,white,hispanic,M,Havana  Havana  CU,849 Boyer Viaduct,Long Beach,California,Los Angeles County,6037.0,90814,33.79201449678446,-118.2604635616631,12270.84,253969.45,16378
fd976b3b-a66e-5470-e998-ddf16fe819f6,1972-02-12,,999-82-1427,S99988051,X4511707X,Mrs.,Olevia458,Hilde556,Hickle134,,Dare640,M,white,hispanic,F,Sacramento  California  US,425 Huels Trafficway Unit 8,Ladera Ranch,California,Orange County,6059.0,92694,33.51476558258283,-117.58274971551884,673896.66,911407.03,95918
72db0b56-5558-0a9a-62be-19d38a3e2614,2000-09-27,,999-79-8302,S99978472,X88307714X,Mr.,Napoleon578,Norris589,Koepp521,,,,white,nonhispanic,M,Sacramento  California  US,500 Romaguera Rapid,West Hollywood,California,Los Angeles County,6037.0,90069,34.15351440332962,-118.41049916866427,18506.42,100777.49,140178
6c746679-493a-0401-f492-640b6c60599b,1966-05-19,1978-11-09,999-88-5098,,,,Felipe97,Sancho742,Toro760,,,,white,hispanic,M,San Salvador  El Salvador  SV,709 Anderson Rest,Long Beach,California,Los Angeles County,6037.0,90815,33.82066687967273,-118.19768174609914,3993.48,180664.74,16378
08f5a909-c0b5-1f97-5f05-81d9197fd2e6,1990-11-17,,999-96-3057,S99962736,X6357983X,Mr.,Salvatore257,Jarvis643,Gottlieb798,,,D,asian,nonhispanic,M,Bellflower  California  US,980 White Vista Suite 78,Oakland,California,Alameda County,6001.0,94601,37.774770278047455,-122.16348054335133,125095.64,52737.06,55598
9217efc5-d213-c9b4-7a76-77a6c6a74d13,1988-05-17,,999-49-2340,S99968142,X67277542X,Mr.,Dorsey40,Eugenio846,Senger904,,,M,black,nonhispanic,M,Los Angeles  California  US,587 Schowalter Trail Suite 4,San Jose,California,Santa Clara County,6085.0,95111,37.21962546088537,-121.96589456936869,98195.24,10844.26,100148
c508dbca-a53f-f8ef-bf18-37130a34e285,2015-03-20,,999-10-1323,,,,Dwayne786,Horacio317,Kutch271,,,,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,461 Mertz Tunnel,San Jose,California,Santa Clara County,6085.0,95002,37.29214268691457,-121.7645932419478,46174.62,0.0,104485
5b4c8111-d9ff-78b7-b559-fe01bd474565,1995-07-22,,999-73-2695,S99974643,X13838385X,Mr.,Rolf983,,Price929,,,M,white,hispanic,M,San Diego  California  US,110 Mosciski Rapid Unit 26,Salinas,California,Monterey County,6053.0,93908,36.7637563676129,-121.63086977469638,81632.9,27162.84,417715
ba449fdb-5044-d0de-f9a3-e2c21328a3ae,1992-09-02,,999-94-5747,S99923814,X45902372X,Mrs.,Valerie954,Chastity705,Hamill307,,Fay398,M,asian,nonhispanic,F,Bell  California  US,1048 Osinski Walk,San Mateo,California,San Mateo County,6081.0,94404,37.47445163499067,-122.2643153873417,117483.88,1027401.96,613641
eeecdedd-cea9-1679-ee9b-ae3a25645eb6,2024-06-01,,999-75-2955,,,,Collin529,Noel608,Spencer878,,,,white,nonhispanic,M,Pico Rivera  California  US,891 Ruecker Light,Camarillo,California,Ventura County,6111.0,93010,34.212937663371065,-119.05667291814576,2420.99,5253.21,147623
60b5ff6b-16e5-5786-1a48-6dadfaca07b4,2021-05-17,,999-60-5117,,,,Noelle559,Cassey386,Streich926,,,,white,nonhispanic,F,El Dorado Hills  California  US,499 Greenholt Common,Escondido,California,San Diego County,6073.0,92069,33.15099445333326,-117.1787442849188,11442.34,5834.62,45807
6e085238-bc5a-26c1-21f2-644539b3b109,1980-11-20,,999-93-7719,S99997874,X8010573X,Mrs.,Katrice671,Betsey110,Mueller846,,Carter549,M,black,nonhispanic,F,Lake Elsinore  California  US,1060 Stokes Forge,Citrus Heights,California,Sacramento County,6067.0,95841,38.708366306586285,-121.3798095741936,127044.29,435881.89,26786
70eb06a2-b96f-54b0-29b0-c9db2690d3c3,1947-11-06,,999-19-4431,S99940923,X86542880X,Mrs.,Dora90,Elsie248,Jakubowski832,,Hackett68,M,white,nonhispanic,F,San Diego  California  US,383 Zemlak Lodge,Union City,California,Alameda County,6001.0,94587,37.64552071402013,-122.06609306934772,1211673.09,1133240.76,53405
2afe6d7d-62b4-4620-fe59-5cb2ac5381f0,1983-06-15,,999-88-8521,S99994526,X56977631X,Mr.,Adan632,Jonathon205,Torphy630,,,M,white,nonhispanic,M,Vista  California  US,592 Botsford Green Unit 99,Chula Vista,California,San Diego County,6073.0,91915,32.645604546575086,-116.98247501062316,124499.6,4750.47,73434
ecc80e0a-0d84-2cc3-e872-82900ce68bae,1999-04-05,,999-97-6077,S99995118,X69682647X,Mr.,Jared66,,Quitzon246,,,,white,hispanic,M,Glendora  California  US,1061 Lockman Drive Unit 30,Los Angeles,California,Los Angeles County,6037.0,90021,34.113136418142226,-118.33887255360484,10713.05,251716.03,8580
f539465d-e7cc-b67e-019a-3d4331466649,2005-07-07,,999-14-8457,S99977192,X44119040X,Mr.,Jospeh459,Tom274,Kshlerin58,,,,white,nonhispanic,M,Ontario  California  US,735 Roob Mission Unit 47,Compton,California,Los Angeles County,6037.0,90220,33.841543292021015,-118.20723756782668,3120.12,100689.79,34323
e591fa40-9f00-9e13-fee5-aa36e27f359c,2010-06-14,,999-28-3780,,,,Thomas756,Damian46,Mills423,,,,white,nonhispanic,M,Davis  California  US,760 Bruen Corner Unit 12,Los Angeles,California,Los Angeles County,6037.0,90272,34.05769810489684,-118.45236419161196,38391.01,21150.75,48478
0b85f9ee-c228-e04f-2466-d535ed2017d3,2023-03-24,,999-49-1310,,,,Chang901,,Crona259,,,,white,nonhispanic,M,Whittier  California  US,441 Beahan Avenue Unit 97,Colton,California,San Bernardino County,6071.0,92410,34.03654415248094,-117.28802319889712,852.04,21381.27,42535
5a81a2a4-24da-f764-90d6-d78a63260e0b,2023-09-19,,999-67-6369,,,,Clara183,,Delvalle807,,,,white,hispanic,F,Puebla  Puebla  MX,776 Towne Burg,Huntington Beach,California,Orange County,6059.0,92646,33.76553654114748,-118.02585404008208,14108.08,2173.56,172836
4a0e41df-f804-9d75-bf03-709767960da5,1978-10-17,,999-69-7715,S99938946,X64176207X,Mr.,Brandon214,Omer483,Schoen8,,,M,native,nonhispanic,M,Los Angeles  California  US,295 Rice Fort,Los Angeles,California,Los Angeles County,6037.0,91504,33.98955175967796,-118.32436757807127,142480.7,9857.84,46363
ab66cbf2-ce3b-2333-44f6-bcccf270d01b,1994-11-01,,999-61-4705,S99924840,X12409910X,Mr.,Jessie665,Tyree261,Gaylord332,,,M,white,hispanic,M,Anaheim  California  US,301 Lang Lodge,Lake Elsinore,California,Riverside County,6065.0,92595,33.66999666072447,-117.2882314821392,5773.23,122474.3,11545
a6e0a0f4-1186-22a5-7995-ef5847e5c8f4,1983-10-10,,999-26-3343,S99988279,X88578810X,Mrs.,Leanne251,Janene3,Ziemann98,,Yundt842,M,white,nonhispanic,F,Modesto  California  US,417 Reinger Vista Unit 24,Whittier,California,Los Angeles County,6037.0,90606,34.01108987682161,-118.0925490339111,418371.27,2836154.46,29011
3b756148-8d88-cf5f-20bf-77006bc1d477,1997-07-30,,999-48-2977,S99923333,X61261628X,Mr.,Zachary28,Lloyd546,Bernier607,,,M,white,nonhispanic,M,Pleasant Hill  California  US,263 Greenfelder Loaf,Westminster,California,Orange County,6059.0,92655,33.76592254852932,-118.05868870324326,217624.75,40610.3,35812
9d740947-01e5-18b1-d91f-1081b3d439ff,1966-05-19,,999-51-3355,S99981040,X25656750X,Mr.,Carlos172,Mario764,Castro740,,,M,white,hispanic,M,Bogota  Bogota  CO,710 Nikolaus Viaduct Suite 17,Long Beach,California,Los Angeles County,6037.0,90804,33.72167970178254,-118.31166431275692,18297.73,330901.68,16378
3e14683e-9516-58bd-234c-9448053c0d6a,1976-10-12,,999-41-7429,S99967846,X36372181X,Mrs.,Katherine209,Sharron285,Bashirian201,,Kemmer137,D,white,nonhispanic,F,Roseville  California  US,814 Stroman Center,San Diego,California,San Diego County,6073.0,92106,32.70979249658996,-117.17316019137634,431559.72,20141.4,48185
2cad88ee-f0ec-2d5b-1cf4-413176bc40f5,1961-06-04,,999-40-1762,S99931183,X74684511X,Mr.,Eduardo902,José María211,Riojas420,,,W,white,hispanic,M,Carolina  Puerto Rico  PR,974 Ankunding Highlands Apt 31,Huntington Beach,California,Orange County,6059.0,92649,33.69278260247704,-118.04081562367082,205562.02,153773.87,35861
8cf33d93-0fe2-e215-6cb1-544e65b42b73,1941-10-19,,999-96-5841,S99973875,X86357767X,Mr.,Gaylord332,Eldon28,Spinka232,,,D,black,nonhispanic,M,San Diego  California  US,589 Kertzmann Track,Fremont,California,Alameda County,6001.0,94539,37.54273534618194,-121.94816860603665,445316.39,449523.36,66289
ffc5118c-9391-3094-1980-d5f68a571c1b,2008-08-04,,999-87-1261,S99928325,,,Wilson960,,Medhurst46,,,,white,nonhispanic,M,Palmdale  California  US,638 Grady Street Unit 13,Sunnyvale,California,Santa Clara County,6085.0,94024,37.30360998318054,-122.04327054735118,43722.24,5984.05,157875
5adfec3e-fbee-3df0-c679-9897fb8a5436,2011-01-07,,999-45-5174,,,,Hisako109,Sheri207,Runolfsson901,,,,white,hispanic,F,San Diego  California  US,640 Hickle Overpass Suite 90,Lancaster,California,Los Angeles County,6037.0,93551,34.705919993395376,-118.34632224820572,30061.72,42597.5,73825
4d3fcb14-dbf9-5c65-4aa2-00ca89859bf1,2012-12-18,,999-65-8774,,,,Alaina222,Clare187,Stiedemann542,,,,asian,hispanic,F,Parkway  California  US,328 Fisher Club,Los Angeles,California,Los Angeles County,6037.0,91405,34.04389104840405,-118.36362250893458,2694.93,44435.32,15463
c2c3ead3-b378-9742-1dfb-898e01c2298a,1991-10-16,,999-71-1466,S99988227,X21153786X,Mr.,Whitney250,,Cartwright189,,,M,white,hispanic,M,Lucas Valley-Marinwood  California  US,666 Lubowitz Grove,Salinas,California,Monterey County,6053.0,93907,36.70569712330961,-121.63363992884771,116014.4,117526.77,49159
3d8fa2ea-693a-0350-e894-a370a963d19e,1987-01-13,,999-84-3743,S99947936,X2322817X,Mrs.,Jean712,Fumiko79,Feil794,,Koch169,M,white,nonhispanic,F,Alhambra  California  US,894 Rosenbaum Landing Unit 52,Valley Center,California,San Diego County,6073.0,92082,33.29551583080691,-117.04926030464202,225454.83,1052614.46,246433
c30c2344-508f-cd2a-450e-bb5ffd795d8f,1944-11-07,1999-02-02,999-88-4540,S99987773,X77494638X,Mr.,Sergio619,,Téllez750,,,M,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,986 Leannon Heights,Strathmore,California,Tulare County,6107.0,93267,36.18368177128655,-119.0724285768777,17846.83,744185.05,7880
8268f276-892f-ca18-b830-343a5ce93bf5,2009-04-15,,999-12-9755,S99986043,,,Leonila462,Jackqueline794,Schmeler639,,,,white,nonhispanic,F,Tracy  California  US,437 McLaughlin Trailer Unit 75,San Diego,California,San Diego County,6073.0,92104,32.787366224922735,-117.16403376670344,18287.14,1118810.77,44666
4a405eba-1a93-d2ea-5f4f-c7d6c7c08671,1965-10-01,2024-08-02,999-52-3927,S99961705,X15599806X,Mrs.,Soledad678,,León820,,Rodrígez614,M,white,hispanic,F,Roseau  Saint George  DM,996 Bernhard Run,Mead Valley,California,Riverside County,,0,33.86680119554588,-117.2912366071318,551369.85,1124688.5,36358
a696b349-4076-9407-c6e5-94e7f4bf9998,2008-08-25,,999-74-9467,S99938395,,,Minh326,,Olson653,,,,white,nonhispanic,F,San Diego  California  US,811 Harber Orchard Unit 94,Roseville,California,Placer County,6061.0,95677,38.72260183969088,-121.27866022172228,35550.66,4691.2,176237
4e3e5d7a-11d2-2e31-b4e6-f9e0b8492bd1,2012-05-06,,999-53-2528,,,,Jolynn62,Nicolle442,Beahan375,,,,white,nonhispanic,F,Florence-Graham  California  US,713 Stracke Burg,Templeton,California,San Luis Obispo County,6079.0,93465,35.554705123987105,-120.74681939588297,15821.36,283793.98,962458
983c6aaf-1040-a404-8e19-e9f8a49e8dc8,1984-04-18,,999-93-1678,S99950872,X23002589X,Mrs.,Daniell603,Callie226,Bednar518,,Gerhold939,D,white,nonhispanic,F,Ladera Ranch  California  US,842 Gerhold Knoll Apt 87,North Auburn,California,Placer County,,0,38.93804824845408,-121.08091173901632,402474.31,1081083.75,64231
0f27a456-4e20-f473-ac7c-96477756963a,1992-10-26,,999-75-2195,S99990757,X14320909X,Mr.,Cody889,Mac103,Prohaska837,,,M,white,nonhispanic,M,Los Angeles  California  US,368 Schimmel Green,San Jose,California,Santa Clara County,6085.0,95122,37.21121204778793,-121.90769803837944,87061.82,107076.07,47724
1aa1843a-4b40-8435-33d5-b27ec7700309,1967-06-14,,999-62-4127,S99978345,X87959264X,Mr.,Gerard367,Coy949,Littel644,JD,,M,black,nonhispanic,M,Piedmont  California  US,1093 Pouros Divide,San Francisco,California,San Francisco County,6075.0,94118,37.68276386611058,-122.3819374912449,601276.4,742202.64,120694
628f8a41-b8ea-851b-704f-5ccdb7dbd3bb,1948-02-19,2008-11-04,999-18-8366,S99967425,X48832075X,Mrs.,Candie120,Kenna183,Heidenreich818,,O'Reilly797,M,white,nonhispanic,F,Pasadena  California  US,208 Lynch Walk,San Diego,California,San Diego County,6073.0,92111,32.86912995032577,-117.08217092849726,583339.03,965273.0,88068
776ec8fd-f103-f779-1e19-b8e8177b10e5,1936-08-30,1961-05-07,999-18-7517,S99947016,X63076829X,Mr.,Leon728,Stanford577,Towne435,,,,white,nonhispanic,M,Lomita  California  US,212 Bogisich Tunnel,Napa,California,Napa County,6055.0,94559,38.20686603694396,-122.3005038200903,35044.1,145744.96,33408
f4d9f2f3-fa4e-40a5-b407-e3b215a0f047,2004-10-10,,999-79-4933,S99993829,X51157178X,Ms.,Robbin22,Ardella559,Lehner980,,,,white,nonhispanic,F,West Covina  California  US,401 Hahn Skyway Apt 3,Fontana,California,San Bernardino County,6071.0,91739,34.07988654761507,-117.50052048560136,12222.99,77875.47,42156
e6ed2db8-b5ee-efe7-6bc4-112fa1a2f336,1988-05-03,,999-52-8170,S99930987,X7487848X,Mrs.,Julieann172,Janina163,Kshlerin58,,Dibbert990,M,white,nonhispanic,F,Los Angeles  California  US,152 Kozey Estate Apt 62,Aliso Viejo,California,Orange County,6059.0,92677,33.60101543545913,-117.77418338322607,33391.04,91645.55,38126
b7f4d65d-c467-48d1-f09b-a997a49575b8,1923-08-21,,999-50-5755,S99936482,X7144032X,Mrs.,Ivonne773,,Prosacco716,,Boyle917,M,black,nonhispanic,F,La Mirada  California  US,288 Jaskolski Trailer Suite 18,San Leandro,California,Alameda County,6001.0,94580,37.69389438599572,-122.13874768656574,169761.96,3156794.85,5072
